Axial load (kN),lat disp top (mm),Lat drift,Lat Load_Resultant (kN),Total Load (kN)
253.7819054,-6.558311215,-0.270445823,-170.513044,-170.513044
253.8273185,-6.593053255,-0.271878485,-172.8076056,-172.8076056
253.8675674,-6.634371414,-0.273582326,-173.6501619,-173.6501619
253.9656347,-6.655715717,-0.274462504,-172.8620337,-172.8620337
253.9898169,-6.685462473,-0.275689174,-174.485134,-174.485134
254.0556139,-6.716291914,-0.276960491,-172.967935,-172.967935
254.0897421,-6.745371792,-0.278159662,-173.6820262,-173.6820262
254.1293078,-6.766714334,-0.279039766,-174.4136995,-174.4136995
254.2021546,-6.804688187,-0.280605698,-178.9426128,-178.9426128
254.2251892,-6.848624821,-0.282417518,-177.8868444,-177.8868444
254.334924,-6.890817809,-0.284157435,-177.5563465,-177.5563465
254.2846743,-6.92306458,-0.285487199,-178.2983148,-178.2983148
254.4303138,-6.972571798,-0.287528734,-178.5941776,-178.5941776
254.4468995,-6.999115825,-0.288623333,-179.7393316,-179.7393316
254.5454314,-7.025517302,-0.289712054,-179.506414,-179.506414
254.5520712,-7.061964532,-0.291215032,-179.2001496,-179.2001496
254.6323229,-7.086204958,-0.292214637,-183.2490926,-183.2490926
254.6595926,-7.11834812,-0.293540129,-181.834128,-181.834128
254.6571062,-7.164244823,-0.295432776,-182.5282789,-182.5282789
254.7359098,-7.201658645,-0.296975614,-184.4279857,-184.4279857
254.8039749,-7.233517483,-0.298289381,-184.211841,-184.211841
254.7897388,-7.286635445,-0.300479812,-185.7288993,-185.7288993
254.913054,-7.32197582,-0.301937147,-185.5868271,-185.5868271
254.8362997,-7.357603951,-0.303406349,-187.0849931,-187.0849931
254.859662,-7.403708297,-0.305307559,-186.4071334,-186.4071334
254.8385129,-7.436105543,-0.306643528,-189.7964878,-189.7964878
254.8186755,-7.464989742,-0.307834629,-187.6069201,-187.6069201
254.8015977,-7.488541258,-0.308805825,-189.0717708,-189.0717708
254.7457466,-7.522694645,-0.310214212,-190.0980129,-190.0980129
254.6713422,-7.559429861,-0.311729066,-188.2520509,-188.2520509
254.7042683,-7.578394901,-0.31251113,-190.4587044,-190.4587044
254.703913,-7.621719107,-0.314297695,-191.7992434,-191.7992434
254.7117552,-7.653239407,-0.315597501,-193.1827449,-193.1827449
254.5713348,-7.682402874,-0.316800119,-193.4968861,-193.4968861
254.6573796,-7.705067083,-0.317734725,-192.1425233,-192.1425233
254.5990692,-7.752480206,-0.319689905,-193.3984401,-193.3984401
254.576663,-7.787704401,-0.32114245,-193.2981268,-193.2981268
254.5652414,-7.816096149,-0.322313243,-195.9968517,-195.9968517
254.5144725,-7.838018211,-0.323217246,-195.2629383,-195.2629383
254.4877218,-7.868469383,-0.324472964,-194.1227971,-194.1227971
254.4530748,-7.916461092,-0.326452004,-196.1588298,-196.1588298
254.4265154,-7.947990035,-0.327752166,-196.973898,-196.973898
254.4059127,-7.982335622,-0.329168479,-196.0135862,-196.0135862
254.3962946,-8.022162823,-0.330810838,-197.9314512,-197.9314512
254.3868404,-8.05293045,-0.332079606,-198.0837962,-198.0837962
254.3276284,-8.093996812,-0.333773064,-201.5731275,-201.5731275
254.2876528,-8.125982017,-0.335092042,-199.0988392,-199.0988392
254.2354359,-8.165483988,-0.336720989,-200.2654015,-200.2654015
254.16595,-8.196844506,-0.338014206,-200.9943648,-200.9943648
254.0767903,-8.226278632,-0.339227985,-201.1146202,-201.1146202
254.0425529,-8.257616089,-0.340520251,-202.8389577,-202.8389577
254.0210212,-8.293392735,-0.341995577,-200.8360742,-200.8360742
253.9767557,-8.329951622,-0.34350316,-202.8738117,-202.8738117
253.9304682,-8.347208485,-0.344214783,-203.4906283,-203.4906283
253.8932249,-8.378570103,-0.345508045,-204.8273154,-204.8273154
253.8284116,-8.394020254,-0.346145165,-206.2937569,-206.2937569
253.7479411,-8.428423129,-0.34756384,-205.4015645,-205.4015645
253.7079382,-8.440715172,-0.348070729,-205.6390054,-205.6390054
253.7524497,-8.477698708,-0.349595823,-205.2314433,-205.2314433
253.7164361,-8.484287631,-0.349867531,-204.4005133,-204.4005133
253.6911883,-8.50317593,-0.35064643,-207.6374543,-207.6374543
253.6470595,-8.516495755,-0.351195701,-208.5987408,-208.5987408
253.6741926,-8.527138371,-0.351634572,-207.0989382,-207.0989382
253.6408568,-8.531962221,-0.351833494,-206.9690109,-206.9690109
253.6243256,-8.543957742,-0.352328154,-206.3637252,-206.3637252
253.5665071,-8.547381197,-0.352469328,-204.1517137,-204.1517137
253.4500508,-8.565229577,-0.353205343,-207.6305321,-207.6305321
253.136366,-8.579008109,-0.35377353,-204.9465585,-204.9465585
253.144427,-8.580915028,-0.353852166,-203.4804182,-203.4804182
253.1301639,-8.593018083,-0.354351261,-204.4414577,-204.4414577
253.0941777,-8.595416606,-0.354450169,-204.2954178,-204.2954178
253.0643121,-8.602604108,-0.354746561,-206.0007568,-206.0007568
252.9094647,-8.607270376,-0.354938985,-202.6690728,-202.6690728
252.8927967,-8.615913497,-0.355295402,-206.4670292,-206.4670292
252.757377,-8.608187244,-0.354976794,-201.8844672,-201.8844672
252.7124011,-8.612540786,-0.355156321,-200.973608,-200.973608
252.6540909,-8.613970751,-0.355215289,-200.6814786,-200.6814786
252.5897146,-8.612651095,-0.35516087,-198.8409935,-198.8409935
252.4696239,-8.609831295,-0.35504459,-197.6472718,-197.6472718
252.3437404,-8.60765244,-0.35495474,-199.0339457,-199.0339457
252.2308633,-8.607124671,-0.354932976,-197.2342694,-197.2342694
252.1470595,-8.579963612,-0.353812932,-195.9272184,-195.9272184
252.0426802,-8.549545384,-0.352558573,-194.4409637,-194.4409637
251.8893359,-8.517922478,-0.351254535,-193.0523513,-193.0523513
251.8224732,-8.402902663,-0.34651145,-192.7619545,-192.7619545
251.6469955,-8.307214583,-0.34256555,-186.4509048,-186.4509048
251.5131612,-8.291988016,-0.34193765,-187.2152554,-187.2152554
251.4262423,-8.29451355,-0.342041796,-185.5308532,-185.5308532
251.3841354,-8.290141021,-0.341861485,-184.2664331,-184.2664331
251.2546178,-8.309834974,-0.342673607,-187.1219367,-187.1219367
251.1071755,-8.331440736,-0.343564566,-186.7311007,-186.7311007
251.0156934,-8.321403384,-0.343150655,-187.1617164,-187.1617164
250.899155,-8.314144339,-0.342851313,-185.3902623,-185.3902623
250.8000769,-8.303031437,-0.342393049,-183.2030969,-183.2030969
250.7416574,-8.277973399,-0.341359728,-179.2555041,-179.2555041
250.5599228,-8.263962474,-0.340781958,-179.516787,-179.516787
250.4857372,-8.234195902,-0.33955447,-179.3227187,-179.3227187
250.536342,-8.211162002,-0.338604619,-176.4530411,-176.4530411
250.4611179,-8.191634519,-0.337799362,-176.7482301,-176.7482301
250.4097755,-8.14988918,-0.336077904,-173.3460467,-173.3460467
250.4013322,-8.076300013,-0.333043299,-172.1800502,-172.1800502
250.3429401,-8.012056767,-0.330394093,-170.1389513,-170.1389513
250.3375025,-7.945137063,-0.327634518,-170.9838332,-170.9838332
250.2641365,-7.884828767,-0.325147578,-168.3807808,-168.3807808
250.1859069,-7.833082007,-0.323013691,-170.1928824,-170.1928824
250.1687198,-7.787003502,-0.321113546,-162.0117604,-162.0117604
250.1318046,-7.737375804,-0.319067043,-164.1363241,-164.1363241
250.0883861,-7.690043187,-0.317115183,-162.6320311,-162.6320311
250.0164138,-7.638004708,-0.314969266,-162.4296386,-162.4296386
250.0813092,-7.605886772,-0.313644815,-160.194087,-160.194087
250.0180532,-7.567105736,-0.312045597,-157.8887374,-157.8887374
249.9960026,-7.520877385,-0.310139274,-159.7238635,-159.7238635
249.94078,-7.47864982,-0.308397931,-157.951981,-157.951981
249.8857214,-7.430237367,-0.306401541,-153.9273986,-153.9273986
249.8645996,-7.39368707,-0.304894312,-155.6991551,-155.6991551
249.8893282,-7.359678335,-0.30349189,-154.6996718,-154.6996718
249.8015897,-7.330716393,-0.302297583,-153.4085615,-153.4085615
249.8206894,-7.302378091,-0.301128993,-154.3834028,-154.3834028
249.7735002,-7.259876639,-0.299376356,-150.8744893,-150.8744893
249.7653302,-7.224964198,-0.297936668,-148.1111246,-148.1111246
249.7268575,-7.192639204,-0.296603679,-149.9159789,-149.9159789
249.6607599,-7.153150898,-0.294975295,-148.1136878,-148.1136878
249.6334902,-7.110142989,-0.293201773,-148.2678717,-148.2678717
249.617724,-7.084317176,-0.292136791,-146.6921479,-146.6921479
249.6326977,-7.050383861,-0.290737479,-146.706695,-146.706695
249.6028596,-7.013521561,-0.289217384,-145.7924637,-145.7924637
249.5523095,-6.992969212,-0.288369864,-143.5454968,-143.5454968
249.5057761,-6.964664657,-0.287202666,-144.5398023,-144.5398023
249.5215969,-6.93773357,-0.286092106,-145.0694243,-145.0694243
249.4642977,-6.880507705,-0.283732277,-140.8874445,-140.8874445
249.4355525,-6.825479671,-0.281463079,-142.046463,-142.046463
249.4087199,-6.783776452,-0.279743359,-141.5150515,-141.5150515
249.3601372,-6.757133208,-0.278644668,-140.6871271,-140.6871271
249.3281131,-6.711787445,-0.27677474,-137.6718403,-137.6718403
249.3392614,-6.686121121,-0.275716335,-138.2581429,-138.2581429
249.3054612,-6.650045616,-0.274228685,-136.0658023,-136.0658023
249.1809167,-6.61912464,-0.272953593,-134.8065968,-134.8065968
249.1985137,-6.581345439,-0.271395688,-134.6783849,-134.6783849
249.1725828,-6.541813596,-0.269765509,-132.9765162,-132.9765162
249.0626843,-6.512545227,-0.268558566,-133.7615167,-133.7615167
249.0718379,-6.475910481,-0.267047855,-133.3744919,-133.3744919
249.0483663,-6.398653298,-0.263861992,-131.0854503,-131.0854503
248.9674315,-6.279719208,-0.258957493,-130.7159508,-130.7159508
248.9112527,-6.248114504,-0.257654206,-128.9250356,-128.9250356
248.8835731,-6.227187126,-0.256791222,-130.1503391,-130.1503391
248.7202554,-6.202124333,-0.255757704,-125.4567212,-125.4567212
248.7739205,-6.186214162,-0.255101615,-126.7545478,-126.7545478
248.7288352,-6.165299623,-0.25423916,-125.6801485,-125.6801485
248.6921387,-6.139205726,-0.253163123,-128.7223354,-128.7223354
248.7187799,-6.124055017,-0.252538351,-127.4342879,-127.4342879
248.6497313,-6.106534272,-0.251815846,-126.1817607,-126.1817607
248.6668636,-6.093715659,-0.251287244,-128.1690531,-128.1690531
248.6161497,-6.089465466,-0.251111978,-127.8520029,-127.8520029
248.5780322,-6.079079512,-0.250683691,-127.2869404,-127.2869404
248.5243125,-6.062783888,-0.250011707,-124.9241791,-124.9241791
248.4089764,-5.993709436,-0.247163276,-122.5545589,-122.5545589
248.1768013,-5.880627534,-0.242500105,-119.7762026,-119.7762026
248.2674089,-5.88044183,-0.242492447,-120.1145513,-120.1145513
248.1294209,-5.871661074,-0.242130354,-120.9196016,-120.9196016
248.0853194,-5.864410773,-0.241831372,-119.2505016,-119.2505016
248.1120973,-5.859063841,-0.24161088,-119.0896169,-119.0896169
248.0226921,-5.853144752,-0.241366794,-117.7695567,-117.7695567
247.8814525,-5.82257443,-0.240106162,-119.2036716,-119.2036716
247.9177938,-5.777955668,-0.238266213,-117.5509351,-117.5509351
247.7217416,-5.721712279,-0.235946898,-114.6343804,-114.6343804
247.6627757,-5.679640131,-0.234211964,-115.7359837,-115.7359837
247.7032431,-5.632305914,-0.232260038,-114.6350174,-114.6350174
247.5791086,-5.596319759,-0.230776073,-112.9101958,-112.9101958
247.5713211,-5.547990096,-0.228783097,-113.8982294,-113.8982294
247.5160986,-5.49469987,-0.226585562,-110.0891803,-110.0891803
247.3639568,-5.444131564,-0.224500271,-110.3070802,-110.3070802
247.2420628,-5.405439371,-0.222904716,-110.6538809,-110.6538809
247.2789233,-5.378424818,-0.221790714,-108.6354614,-108.6354614
247.2564355,-5.363139432,-0.221160389,-110.6730943,-110.6730943
247.0178939,-5.331462633,-0.219854129,-107.140359,-107.140359
247.1231199,-5.30146702,-0.218617197,-108.7366246,-108.7366246
246.9395823,-5.269641254,-0.217304794,-104.5462504,-104.5462504
246.8376079,-5.257594614,-0.216808025,-104.9761509,-104.9761509
246.8847698,-5.220326961,-0.215271215,-103.660919,-103.660919
247.1053592,-5.183335681,-0.213745801,-106.0265495,-106.0265495
246.9340355,-5.068293212,-0.209001782,-101.6345434,-101.6345434
246.8176885,-4.910703696,-0.202503245,-100.8334749,-100.8334749
246.7830692,-4.84476218,-0.199784007,-102.2741232,-102.2741232
246.321123,-4.959526904,-0.204516573,-102.1211737,-102.1211737
246.0300641,-5.014306607,-0.20677553,-106.6097025,-106.6097025
246.6070181,-5.008129995,-0.206520825,-107.5700878,-107.5700878
246.2093667,-5.014131757,-0.20676832,-102.6401966,-102.6401966
246.0481258,-4.996465587,-0.206039818,-103.295036,-103.295036
246.3665913,-4.986579455,-0.205632142,-101.9984494,-101.9984494
245.9401673,-4.949607645,-0.204107532,-99.96872649,-99.96872649
245.2960515,-4.944441462,-0.203894493,-98.95563556,-98.95563556
244.6288462,-4.912339365,-0.202570695,-96.6674081,-96.6674081
246.0213465,-4.852671215,-0.200110153,-96.56024974,-96.56024974
244.9122801,-4.795673612,-0.197759737,-95.00030558,-95.00030558
245.3600446,-4.732502135,-0.195154727,-93.51667949,-93.51667949
245.7838177,-4.681728694,-0.193060977,-92.71311111,-92.71311111
245.7570398,-4.632361791,-0.191025229,-91.80014175,-91.80014175
245.8584406,-4.589310899,-0.189249934,-91.14176799,-91.14176799
245.5433909,-4.548774439,-0.187578327,-88.95826229,-88.95826229
245.5977118,-4.499765818,-0.185557353,-89.46497978,-89.46497978
245.4753806,-4.458935018,-0.183873609,-88.65848418,-88.65848418
245.4123709,-4.431900661,-0.18275879,-88.04190231,-88.04190231
245.3367918,-4.394841952,-0.181230596,-86.69035159,-86.69035159
245.1347011,-4.354650858,-0.179573231,-85.49368182,-85.49368182
245.1619708,-4.319305405,-0.178115687,-84.7273115,-84.7273115
245.1743214,-4.283025471,-0.176619607,-86.90903233,-86.90903233
245.0427,-4.24870985,-0.17520453,-84.62386003,-84.62386003
244.9332662,-4.228748435,-0.174381379,-82.44840488,-82.44840488
245.0976494,-4.191074026,-0.172827795,-83.24233917,-83.24233917
244.9316813,-4.167100815,-0.171839209,-82.13111356,-82.13111356
244.7413401,-4.142358634,-0.170818913,-82.02792753,-82.02792753
244.6148832,-4.103759077,-0.169227178,-79.60393214,-79.60393214
244.5970131,-4.076332476,-0.168096185,-80.38412306,-80.38412306
244.5562726,-4.040096174,-0.166601904,-80.06965106,-80.06965106
244.6492299,-4.008927947,-0.165316616,-78.16589709,-78.16589709
244.3984473,-3.972281633,-0.163805428,-77.59413262,-77.59413262
244.3524059,-3.948167961,-0.16281105,-75.40139246,-75.40139246
244.3837742,-3.909753917,-0.161226966,-75.67330881,-75.67330881
244.3012274,-3.865010824,-0.15938189,-75.55590755,-75.55590755
244.3010909,-3.826481168,-0.157793038,-74.66113098,-74.66113098
244.1962474,-3.8064305,-0.156966206,-74.24427732,-74.24427732
244.0670035,-3.765114012,-0.155262433,-72.62622646,-72.62622646
244.056101,-3.726633049,-0.15367559,-73.06134777,-73.06134777
243.9542359,-3.68584192,-0.151993481,-72.74676202,-72.74676202
243.9283325,-3.63077831,-0.149722817,-68.81393134,-68.81393134
243.8535186,-3.593560695,-0.14818807,-70.37205373,-70.37205373
243.6831241,-3.566589574,-0.147075859,-69.49006358,-69.49006358
243.7861641,-3.532294605,-0.145661633,-69.37627226,-69.37627226
243.7170064,-3.505371758,-0.144551413,-70.34386971,-70.34386971
243.6247594,-3.472033045,-0.14317662,-68.03382356,-68.03382356
243.6810202,-3.42401028,-0.1411963,-67.04000193,-67.04000193
243.4821812,-3.395127096,-0.140005241,-67.41115369,-67.41115369
243.5518036,-3.372855516,-0.139086825,-65.81745333,-65.81745333
243.4514687,-3.352729542,-0.138256888,-65.15906391,-65.15906391
243.3259682,-3.320707202,-0.136936379,-66.0140303,-66.0140303
243.2970044,-3.288388943,-0.135603668,-65.71050855,-65.71050855
243.2852003,-3.255510982,-0.134247876,-63.46818708,-63.46818708
243.17134,-3.222664168,-0.132893368,-64.00276125,-64.00276125
243.1530054,-3.188191282,-0.131471805,-60.82460985,-60.82460985
243.04614,-3.153443491,-0.130038907,-60.38129255,-60.38129255
242.9794687,-3.104045764,-0.128001887,-59.43127079,-59.43127079
242.9761351,-3.06615863,-0.126439531,-58.89751138,-58.89751138
242.8661275,-3.039726495,-0.125349546,-59.34660446,-59.34660446
242.8520008,-2.996570179,-0.123569904,-57.49638661,-57.49638661
242.8568919,-2.959778561,-0.122052724,-57.95086053,-57.95086053
242.7703012,-2.933091037,-0.120952208,-56.8276563,-56.8276563
242.8062326,-2.903885778,-0.119747867,-57.11219595,-57.11219595
242.6621789,-2.856278727,-0.11778469,-56.12215847,-56.12215847
242.6481069,-2.823432621,-0.116430211,-55.90051795,-55.90051795
242.5142178,-2.803004386,-0.11558781,-55.49754834,-55.49754834
242.5246557,-2.77908888,-0.114601603,-54.15291332,-54.15291332
242.4382563,-2.747250724,-0.11328869,-53.99185715,-53.99185715
242.4081996,-2.707919776,-0.111666795,-52.64439286,-52.64439286
242.3053783,-2.663335875,-0.109828283,-51.39001141,-51.39001141
242.3163626,-2.635109878,-0.108664325,-51.65561798,-51.65561798
242.2547463,-2.607064559,-0.107507817,-51.08243816,-51.08243816
242.1585375,-2.581509057,-0.106453982,-49.12225649,-49.12225649
242.1667621,-2.561707904,-0.105637439,-46.77689926,-46.77689926
242.0909918,-2.528515332,-0.104268673,-49.67239021,-49.67239021
242.100692,-2.503100628,-0.103220644,-48.86361845,-48.86361845
242.0336928,-2.455284245,-0.101248835,-46.46731679,-46.46731679
241.9602724,-2.41400284,-0.099546509,-45.8442237,-45.8442237
241.9378665,-2.380251436,-0.098154698,-45.23138201,-45.23138201
241.8637904,-2.352923016,-0.097027753,-43.91961326,-43.91961326
241.7723907,-2.33003098,-0.096083752,-43.39203746,-43.39203746
241.747061,-2.304496367,-0.095030778,-43.46192387,-43.46192387
241.7422246,-2.294706495,-0.094627072,-40.64045002,-40.64045002
241.6945437,-2.263632056,-0.093345652,-43.02125136,-43.02125136
241.6616453,-2.232342839,-0.092055375,-41.97801258,-41.97801258
241.5904928,-2.200318251,-0.090734773,-39.46358396,-39.46358396
241.6374359,-2.175094807,-0.089694631,-37.93158777,-37.93158777
241.4605384,-2.136441661,-0.088100687,-38.92002481,-38.92002481
241.4544998,-2.099795464,-0.086589504,-39.40178361,-39.40178361
241.4056167,-2.05813912,-0.084871716,-38.53069037,-38.53069037
241.3631821,-2.018275913,-0.083227873,-35.94392806,-35.94392806
241.3579631,-1.985422632,-0.081873098,-34.95331142,-34.95331142
241.2971939,-1.9510226,-0.08045454,-35.79372102,-35.79372102
241.257765,-1.920746604,-0.079206046,-35.38954216,-35.38954216
